id,purpose_validated,dur_in_sec,hour_start,hour_end,day_of_month,week,dist_gtfsstops_all,dist_gtfsstops_train,dist_gtfsstops_tram,dist_gtfsstops_bus,day
3765,work,4276.0340000000015,13,14,29,22,77.86422539495129,1501.9012379930332,36267.43142531978,77.86422539495129,0
3766,work,1561.9060000000004,7,7,3,1,112.07778088004162,1200.778526818459,567.4775274817697,112.07778088004162,1
3767,errand,4476.415,8,9,18,7,107.13258175646816,1105.7528534530459,34447.00326318964,107.13258175646816,5
3768,errand,674.3530010000002,8,8,27,9,17.618872500650195,544.9240861806813,17.618872500650195,362.26326986828315,0
3769,leisure,2961.5029999999997,12,13,14,33,1115754.4398537548,1115754.4398537548,1399363.2880292414,1161294.394790588,0
3770,home,39091.353999,18,5,10,28,71.45372453203595,965.562131399332,40277.49293306351,71.45372453203595,0
3771,home,12123.515,14,18,26,26,109.53923118844035,476.93402589918463,14888.145765237054,109.53923118844035,0
3772,leisure,839.4830000000002,8,9,9,36,30.959421347885474,3281.008265464777,14698.983482135034,30.959421347885474,5
3773,errand,722.7239999999999,15,15,16,50,257.3528235519975,257.3528235519975,58286.43149972282,257.3528235519975,5
3774,home,10553.0,11,14,20,51,257.47585212002224,2146.6955732279835,25664.795745605108,257.47585212002224,2
3775,errand,449.99900099999996,20,20,7,27,64.27845370696285,300.77152174528555,64.27845370696285,64.27845370696285,4
3776,leisure,9563.006,10,13,8,32,536944.5411801756,536944.5411801756,573829.1066920456,546994.4213744485,1
3777,leisure,311.119,5,5,28,35,148.45981328906188,148.45981328906188,33224.31319693725,177.7503374578717,0
3778,wait,313.0,16,16,11,15,44.13242089546627,44.13242089546627,63.89562057497479,63.89562057497479,1
3779,home,386.561001,17,17,15,41,65.0100481576307,716.3937337337159,135981.76796281643,65.0100481576307,6
3780,work,27396.185999,11,19,2,5,160.40499851804546,223.2679923855121,1328.8930308269232,160.40499851804546,3
3781,leisure,3501.4829999999997,5,6,7,49,428.12850224025766,906.1121718033444,11767.200597249332,428.12850224025766,3
3782,leisure,35254.700001000005,23,9,18,11,262.28391601276417,2153.5494454710893,7219.690882205607,262.28391601276417,5
3783,home,5322.0,18,19,21,51,121.67047497082471,937.8174239480796,6799.232329478505,121.67047497082471,3
3784,home,40699.215,18,6,24,43,142.36438982807422,978.5001862811214,31449.087862902565,142.36438982807422,1
3785,wait,365.681,21,21,30,5,230.19254822323398,464.9687107469537,232.17053450342755,230.19254822323398,0
3786,work,3470.509999000001,6,6,17,20,179.45237831716716,254.3988223884,179.45237831716716,179.45237831716716,2
3787,home,33473.062000000005,19,4,1,5,146.15714605934153,713.5214030240589,34734.860323037785,146.15714605934153,2
3788,home,60158.75900000001,12,5,14,50,232.6257001491193,558.2124350210057,36743.506363973946,232.6257001491193,2
3789,home,29272.544001,20,5,18,50,194.71872595663368,3482.515536847487,44104.89753364238,194.71872595663368,6
3790,wait,438.186001,14,14,3,48,27.005164094045448,27.005164094045448,86037.51890641713,313.1080996065487,6
3791,home,59595.14200000001,13,5,16,15,69.59310578984437,556.1241826366651,90052.2664104532,69.59310578984437,6
3792,errand,5967.996999999999,17,18,21,8,118.29196530124091,118.29196530124091,129.5047323537381,118.29196530124091,1
3793,home,36041.0,18,4,22,4,47.5575285634227,101.97236671224584,30778.751708411266,47.5575285634227,0
3794,errand,491.26699900000006,8,8,12,19,705.4463472418096,705.4463472418096,50352.26626599421,2196.6266155124326,4
3795,leisure,544.537001,14,15,15,33,146.8841571151333,1270.2560067397635,146.8841571151333,259.65995888847453,1
3796,home,2621.132,16,17,15,41,118.59675255282231,935.1557671228007,6796.058128495591,118.59675255282231,6
3797,home,89927.58800100003,7,8,26,30,417.27837462350396,417.27837462350396,18971.10169951708,472.37811546598465,2
3798,leisure,52064.107001,20,10,5,31,153.13475637401658,570.2594993697516,63923.1935958086,625.0579051735988,5
3799,leisure,2962.567001000001,7,7,22,47,42.113719473288604,79.15700102761785,42.113719473288604,42.113719473288604,2
3800,home,7171.463000000002,4,6,21,3,262.6007367324881,898.1462952027223,43536.68776265347,262.6007367324881,5
3801,work,5824.872001000002,10,12,25,4,170.5728857997787,729.5417992274535,170.5728857997787,170.5728857997787,2
3802,work,1600.605,5,5,30,13,50.939320026839894,50.939320026839894,41828.2837132035,82.95096696163252,3
3803,home,630.0,22,22,30,35,132.3694846484015,784.1745933825298,43666.982417282896,132.3694846484015,2
3804,home,50368.861,14,4,5,18,96.7614204883809,857.3117852499357,15400.901982697509,96.7614204883809,4
3805,home,36626.921,19,5,15,50,61.38328510723386,977.230462873782,40281.957050762474,61.38328510723386,4
3806,errand,583.6850009999999,13,13,4,40,24.721390687482504,283.610528024385,10216.058679541506,24.721390687482504,2
3807,work,6036.0610000000015,12,14,19,38,205.3974389672917,1967.5084232957865,36791.699759193616,205.3974389672917,1
3808,work,15627.211,10,14,15,50,80.51175309271345,140.13761068147178,80.51175309271345,80.51175309271345,4
3809,leisure,4391.421999,17,19,13,11,446.2169587951743,446.2169587951743,28541.880003236463,2889.623772108689,0
3810,wait,334.99300000000005,18,18,20,29,27.645291268607192,27.645291268607192,24780.946843743983,27.645291268607192,3
3811,home,32476.594999,20,5,29,30,128.2253853521033,1252.9999225709919,34471.04933216163,128.2253853521033,5
3812,home,18858.081,15,20,13,24,290.2360345799505,4591.25965739305,11687.018870441829,290.2360345799505,1
3813,errand,480.12700099999995,11,12,16,7,25.64089056102394,1315.2015058446088,25.64089056102394,25.64089056102394,3
3814,work,32552.000000000004,6,15,20,51,58.71647017554074,1338.4974414665096,361.45790481118104,58.71647017554074,2
3815,work,33716.574001,22,7,13,50,91.26921562130363,1663.3499057544607,62560.43398503554,91.26921562130363,2
3816,home,405.302999,16,16,17,37,340.8362296358432,3252.6959749352955,11142.628065280984,340.8362296358432,6
3817,errand,631.842,12,12,6,18,70.44481622142524,70.44481622142524,36134.636597077035,82.54124917449887,5
3818,home,2324.411999,12,13,14,50,311.33607738210435,1024.8344819338415,136268.57275203898,311.33607738210435,3
3819,home,48750.176,17,6,2,13,308.57391022538144,1022.1669961255881,136264.63731402808,308.57391022538144,6
3820,work,937.846,11,11,20,8,200.615711253766,1874.6717891013586,58940.617286928114,200.615711253766,0
3821,work,11454.22,12,15,2,48,94.99352009798126,94.99352009798126,9672.99400117575,1938.521727806764,4
3822,errand,2756.827001,12,13,28,43,234.12999557629882,990.8280937166884,79238.88848908561,234.12999557629882,5
3823,home,517.198,16,17,8,45,99.82441068588015,279.2142623156279,10726.036562813815,99.82441068588015,2
3824,work,41227.434001,21,8,14,7,430454.6348341428,430454.6348341428,691303.1551873627,430454.6348341428,1
3825,errand,819.456001,15,15,17,11,185.6134696756058,3997.150154631624,23469.281382279634,185.6134696756058,4
3826,home,392.023,15,15,7,40,451955.3886476474,451955.3886476474,770546.7198722594,760370.8813168919,5
3827,wait,328.62199999999996,6,6,14,50,14.912091213720686,53.57315115735449,12667.23395260367,14.912091213720686,2
3828,home,3411.0,22,23,10,6,703.7543295327562,1896.7911089370416,57187.533166069836,703.7543295327562,4
3829,home,1494.1689999999999,16,16,24,21,322.0537369487741,620.2067753378751,27385.07612190604,322.0537369487741,2
3830,leisure,12284.257,14,18,7,40,95.98807333836943,990.1846811952772,540.8197815093175,95.98807333836943,5
3831,errand,2680.0,10,11,20,3,95.12597590063557,985.7363071346964,1147.600961719513,95.12597590063557,5
3832,home,442.688999,11,12,21,42,82.92035453408045,82.92035453408045,26657.7123877096,189.2039237903468,5
3833,wait,353.0680010000001,17,17,21,34,29.741699509906656,29.741699509906656,16141.49863522664,29.741699509906656,0
3834,home,434.0,15,15,10,49,98.20310153325327,1472.3599944795026,26142.402230706357,98.20310153325327,6
3835,work,14775.351000999999,5,9,13,28,211.8412355677221,1291.2512966005193,411.04869564108765,211.8412355677221,3
3836,wait,624.76,11,11,24,38,67.47880661165746,67.47880661165746,180.07115855221343,67.47880661165746,6
3837,work,9454.137001,12,14,9,10,122.10347378909285,122.10347378909285,1858.5741398029627,125.57557203341736,3
3838,wait,514.2849990000002,5,5,19,3,57.49334684558834,57.49334684558834,30588.158930296944,57.49334684558834,3
3839,home,1812.005,12,12,22,29,154.8030452321203,2178.5230843130694,22420.453295601514,154.8030452321203,5
3840,wait,1776.4740010000003,8,8,11,15,116.64978490140284,139.53595783974706,27106.46000103477,116.64978490140284,1
3841,home,51094.0,17,7,17,42,68.84876234570291,1641.3366967648017,34791.719880772136,68.84876234570291,1
3842,home,2239.1169990000008,17,17,19,51,321.2841972546418,612.1338695241009,27380.585661769648,321.2841972546418,0
3843,home,46446.33100100001,18,7,23,4,307.7295323179635,1021.2543069665544,136264.80147333158,307.7295323179635,0
3844,errand,1481.513,10,10,28,35,25.759339251070585,25.759339251070585,103.8632840911205,25.759339251070585,0
3845,home,5729.948,9,10,4,9,254.6138066265165,254.6138066265165,13601.365120919369,256.5442867430588,5
3846,work,4801.856000000002,6,8,1,22,20.673948668584167,57.59798677534131,50707.093949595226,20.673948668584167,3
3847,work,540.0,18,18,22,34,922.9860179744592,1971.2176409298331,22608.772914334302,922.9860179744592,1
3848,errand,51101.553,16,6,11,15,363465.0503507753,363465.0503507753,405686.9477154621,372684.0415221178,1
3849,home,8510.253,18,20,26,43,7844060.435276281,7844060.435276281,7920675.2376235025,7914970.617778595,3
3850,work,2309.3520000000008,14,15,23,25,46.55037723176721,341.4796372661113,45121.96695504384,46.55037723176721,4
3851,errand,8457.001,10,13,29,52,1927.6502684285294,2737.62647381981,40364.486611796565,1927.6502684285294,3
3852,home,382.531001,12,12,2,9,312.10912718724023,1025.6031478783163,136269.36546692866,312.10912718724023,3
3853,errand,769.9970000000002,11,11,12,19,70.10908890279221,146.54918790460934,57415.75583325795,70.10908890279221,4
3854,leisure,19036.593000999997,10,15,15,28,258.8489989644787,2331.084877095493,127786.35550619707,258.8489989644787,5
3855,errand,610.0,10,11,12,32,504.1339071394937,1926.990182948777,24423.17417663041,504.1339071394937,5
3856,leisure,337.0,10,10,4,5,793.2671859840158,793.2671859840158,3655.02432658658,4927.225252835215,5
3857,home,8791.299001000001,20,23,2,18,9076310.261030922,9076310.261030922,9157384.315950235,9137181.697166895,1
3858,leisure,2070.0,11,12,30,26,188.49923429592613,2123.2569558816726,30725.823180555282,188.49923429592613,4
3859,errand,5511.587999,8,9,28,43,217.89198730787064,511.25384106253824,217.89198730787064,217.89198730787064,5
3860,leisure,411.412,20,20,15,50,43.42845221701367,1235.391105259187,35092.787074632324,43.42845221701367,4
3861,home,69153.474,17,12,27,4,321.68830368640937,1455.7495883173954,52182.205616961495,321.68830368640937,4
3862,wait,591.096,11,11,3,5,38.13794625615114,38.13794625615114,30531.932633215343,38.13794625615114,4
3863,home,9669.398,18,20,14,2,274.72076380194017,917.4972829841264,43527.49690365236,274.72076380194017,5
3864,wait,2278.837001000001,7,7,14,11,217306.4579894646,217306.4579894646,414608.4693493361,278807.0645659445,1
3865,home,331.789999,10,10,3,14,83.19227112507869,726.6028853656668,11676.83557346066,83.19227112507869,0
3866,errand,2937.677,16,17,25,4,139.98847437350642,152.62808159132945,34532.73056874051,139.98847437350642,2
3867,errand,2859.0,13,14,28,4,249.4825644060484,892.5246297382794,3661.979582238479,249.4825644060484,5
3868,work,19572.721000999998,6,11,30,22,86.1130898376654,365.77820416601884,25121.386268113165,86.1130898376654,1
3869,errand,1398.0,16,17,15,3,124.55026510840251,643.7530442853088,39217.29901627418,124.55026510840251,0
3870,leisure,666.6940000000002,5,5,13,24,7682248.065898885,7713229.858983679,7906824.617969316,7682248.065898885,1
3871,work,7108.0,8,10,10,2,272.38098868042647,369.83000883892726,2547.1796635957753,272.38098868042647,2
3872,work,11060.591001,4,7,25,39,11.406611668417895,36.69365072523489,50676.61478719928,11.406611668417895,0
3873,wait,362.806999,7,7,11,23,11.861641332768064,11.861641332768064,54374.766148128474,54.16195403307624,6
3874,leisure,6232.307001,18,20,18,7,9294746.238091467,9294746.238091467,9438476.548492266,9367866.04992894,5
3875,wait,4104.0,1,2,25,4,7308384.284183911,7308384.284183911,7397768.419503105,7391065.645986938,3
3876,work,12601.586,12,16,5,49,79.7310569275909,585.860098057626,79.7310569275909,227.16456232893032,0
3877,leisure,1327.346999,15,16,18,7,62.134813356631746,11334.435744725537,81221.54327458992,62.134813356631746,5
3878,work,51015.799000000006,17,7,7,49,426484.02682981244,426484.02682981244,692781.2354985342,426484.02682981244,2
3879,home,3176.0,12,13,22,16,67.19538393913697,666.5519543348569,19083.20320077706,67.19538393913697,5
3880,errand,2656.0,11,11,4,1,37247.11767816911,41231.101959378815,125419.86130052949,37247.11767816911,3
3881,wait,566.0,10,11,28,52,128.71215397516286,175.7615703958893,128.71215397516286,128.71215397516286,3
3882,leisure,507.783,8,8,4,5,280.28044339068265,366.63288238228694,19863.4231585554,280.28044339068265,5
3883,work,5613.0,10,12,26,4,39.65711852842515,468.26808419869315,39.65711852842515,39.65711852842515,4
3884,errand,353.555001,8,8,10,36,49.14875087051581,576.6267202821876,28035.64074528965,49.14875087051581,6
3885,wait,921.145999,14,14,11,45,37.118469089893715,37.118469089893715,73500.26994677162,37.118469089893715,5
3886,errand,2090.6310000000008,14,14,27,52,216.26544035769132,233.45783007097214,11129.807572436825,216.26544035769132,1
3887,leisure,1093.989,11,11,25,25,866.0198876140379,5995.797281355822,51114.229259492786,866.0198876140379,6
3888,home,2601.744,16,17,1,48,327.3840054778633,327.3840054778633,45517.51781840546,1956.9749543420087,3
3889,work,1575.487,7,7,26,17,98.91878781794406,2284.8981070689442,11391.137838963403,98.91878781794406,2
3890,wait,360.0,5,5,9,23,44.93163013278971,476.09557202541686,10099.019557560401,192.46646134655202,4
3891,wait,339.0440010000001,8,8,13,50,93.62660447199103,173.11376539189988,19662.902584338033,93.62660447199103,2
3892,leisure,693.135,11,11,1,13,1704.450113138391,1704.450113138391,205417.2988436511,41369.23154951563,5
3893,leisure,1238.0,16,17,24,47,146.807620158158,924.9164553152506,245.68042246835446,146.807620158158,4
3894,leisure,824.0010000000002,10,10,28,21,631.6434745711931,964.8639159564137,13133.688601511109,631.6434745711931,6
3895,wait,1341.236,22,23,1,9,9429593.883000303,9429593.883000303,9592000.99945337,9580766.04688601,2
3896,errand,1913.714,12,12,15,20,211.9190327175752,467.564690416566,43561.04601529522,211.9190327175752,0
3897,errand,490.00000000000006,15,15,11,50,117.7631000677138,371.215579855129,36649.1961211254,117.7631000677138,0
3898,wait,634.067001,16,16,7,40,111.1412980560927,2100.0867565736608,2118.77780005679,111.1412980560927,5
3899,leisure,46576.44,22,11,25,12,905.4773670006152,905.4773670006152,19118.6556128638,1770.0817933745443,5
3900,work,418.714,15,15,16,50,109.78785380380279,1063.4794670282995,36768.91790600176,109.78785380380279,4
3901,leisure,326.0,13,13,4,5,868.2778503144559,2482.942477244417,6356.285321379749,868.2778503144559,5
3902,wait,419.0,8,9,25,52,79.06706170485691,3193.0667595841774,37561.04040033517,79.85013697686063,0
3903,home,523.2660000000002,18,18,18,11,74.10595635868792,1108.3210614631469,986.9446455666526,74.10595635868792,5
3904,work,11230.486001,7,10,17,20,257.3389245100296,689.5392718406157,257.3389245100296,257.3389245100296,2
3905,leisure,5843.215999999999,17,19,15,28,164.44150261109507,269.1940306308635,54576.613808494076,164.44150261109507,5
3906,home,26554.003000999997,22,5,31,5,422.8706451265109,1043.369691087365,19318.275573018072,422.8706451265109,1
3907,leisure,1801.71,13,13,22,3,227.13755987505337,1433.833025559675,49218.267782181065,227.13755987505337,6
3908,leisure,3915.0009999999997,12,13,30,13,1334.5582245369646,1334.5582245369646,136527.19358218572,1473.4233935326395,3
3909,work,2813.932001,10,11,20,29,620.4684288118669,620.4684288118669,9652.051285322212,1344.2124262578254,3
3910,work,7908.621999999999,6,9,7,49,54.49003831145314,363.02240183460594,77841.86324719309,54.49003831145314,3
3911,home,81683.342,17,16,18,7,170.74063889129178,738.5929464029367,34759.87503851353,170.74063889129178,5
3912,leisure,10002.954,17,20,30,52,259.374612855473,665.2358678130861,74106.43380628225,259.374612855473,4
3913,work,20426.01,5,11,24,47,67.32486354538246,67.32486354538246,4891.255992174402,67.32486354538246,4
3914,leisure,2449.0,9,9,4,44,126.8821209640572,1470.2488617520648,25798.4978832832,126.8821209640572,5
3915,work,33884.385,19,4,8,6,430467.35408175533,430467.35408175533,691317.9683547543,430467.35408175533,2
3916,leisure,833.5680000000001,4,5,1,35,160.77094694707466,619.4624441974021,636.7467159931111,160.77094694707466,4
3917,work,15605.999000000002,10,15,22,38,148.16716540349066,826.5489246725731,148.16716540349066,158.95827654978623,4
3918,work,2739.842,16,17,21,12,83.42389679916155,700.8822739519095,19387.22302152613,83.42389679916155,1
3919,leisure,3378.1409999999996,18,19,2,22,665.170075164683,7208.53311266625,36422.60146100709,665.170075164683,4
3920,leisure,18110.915,15,20,5,18,133.5001644904447,666.8008340727016,133.5001644904447,133.5001644904447,4
3921,work,17084.516999,6,11,23,25,39.561698655413,145.18920481612062,22703.374444593795,39.561698655413,4
3922,home,6000.455,13,15,22,42,318.5299962824316,608.850536435237,18492.216521170267,318.5299962824316,6
3923,errand,1785.0,7,8,21,51,36.73158562789589,317.0104508282032,36.73158562789589,36.73158562789589,3
3924,home,52010.40899900001,16,6,15,11,270.92388965650434,494.7422597323226,20711.765049869122,270.92388965650434,2
3925,leisure,1976.0,13,13,30,5,434.23662113300344,2624.5984203992075,70936.89390438491,434.23662113300344,1
3926,leisure,474.043,18,18,13,28,477585.44771965203,477585.44771965203,791672.9453290714,781194.4086883495,3
3927,leisure,4398.0,19,20,12,2,83.19157264391634,630.3263251331576,83.19157264391634,83.19157264391634,4
3928,home,1959.352,12,13,9,41,2645765.6631135317,2645765.6631135317,2870338.558781387,2858421.685636392,0
3929,work,5716.728,12,14,20,51,54.239254953002956,933.4049396891588,134224.7873357801,54.239254953002956,1
3930,home,12152.127,16,19,27,52,200.0542922693233,1254.946266575599,19528.539038950235,200.0542922693233,1
3931,home,42516.224,18,6,20,51,94.97411018679344,856.3591368538985,15403.699233901529,94.97411018679344,1
3932,work,11641.0,16,19,14,2,153.039722723607,843.631192840039,8747.700299985283,153.039722723607,6
3933,leisure,626.942,14,14,8,14,3142258.144342495,3184252.680373982,3362645.0119949323,3142258.144342495,5
3934,work,411.99799900000005,21,21,16,50,51.81902886096779,150.24902129669795,223.8024517081511,51.81902886096779,4
3935,home,44906.246,15,3,26,26,59.552749981652575,5317.32117705962,23897.37803868797,59.552749981652575,0
3936,home,3660.0000000000014,7,8,27,4,104.8422276236103,104.8422276236103,57944.423687101356,170.10257526740526,5
3937,home,44921.732001,17,6,8,6,688.9423359946059,2462.8397246431664,4504.201045890762,688.9423359946059,2
3938,home,149671.608,16,10,13,15,637.7006584802625,637.7006584802625,9636.72545832864,1337.9421588844082,3
3939,work,11343.873001,10,13,25,4,130.45165744155796,1252.2682645244213,34469.44857299569,130.45165744155796,2
3940,wait,760.4000010000002,7,7,20,12,30.85982804344037,30.85982804344037,15309.802161325413,30.85982804344037,0
3941,work,2994.8880010000007,15,16,6,10,376184.9211261857,376184.9211261857,658478.4078143587,384415.4052162315,0
3942,leisure,1157.088,14,14,3,35,1212960.6093308185,1212960.6093308185,1502213.4353055712,1240630.069289745,6
3943,work,306.227999,6,6,4,18,50.89428285696268,504.800914161676,218.09421021428986,50.89428285696268,3
3944,leisure,314.3280000000001,8,8,10,49,41.56675849916335,2478.4442406815688,71101.8803057229,823.2718023856288,5
3945,errand,2953.51,13,13,25,8,83.32223640143394,805.1606260714108,3020.85242621109,83.32223640143394,5
3946,work,13338.913999999999,11,15,12,37,275.7232519324338,861.2376919727524,3142.795273803344,275.7232519324338,1
3947,work,2210.838001,14,15,4,40,91.89913764515828,91.89913764515828,41860.209769605135,126.65356373560269,2
3948,home,68024.0,14,9,28,4,89.7053348231621,589.1491238963804,75041.39912763362,89.7053348231621,6
3949,wait,330.835999,16,16,6,31,2.8271627927989824,120.09250871900015,12728.352865356914,2.8271627927989824,6
3950,errand,1172.553,13,14,2,13,38.34233541812035,612.6185309599082,74736.29708493353,38.34233541812035,6
3951,wait,538.306999,14,14,20,25,361222.1557006294,361222.1557006294,403012.83566333534,369651.8186776461,1
3952,home,11919.698999999999,14,18,10,49,154.07034574743062,1004.75698407659,15728.677281712778,154.07034574743062,5
3953,work,574.960999,12,12,22,34,165.08661016955068,207.0621139434344,1330.4132211243511,165.08661016955068,1
3954,leisure,445.2360000000001,11,11,22,42,131.96482657096536,403.19025396002166,131.96482657096536,290.6382107293325,6
3955,home,26939.575,21,5,20,25,103.15526625044346,671.0000675904292,34690.938953476,103.15526625044346,1
3956,errand,640.4200010000002,16,16,11,10,73.07768141440155,686.5575749359342,15193.300688521318,73.07768141440155,5
3957,work,8243.0,12,14,17,3,117.71018929101784,674.141116679544,35564.869870439594,117.71018929101784,1
3958,wait,367.192001,5,6,18,51,67.458218331135,104.81746617453916,41713.985063261134,67.458218331135,0
3959,wait,1280.903001,17,17,28,21,17.41104077928894,17.41104077928894,103.69230539885568,103.69230539885568,6
3960,wait,330.0,8,8,18,38,11102939.044277083,11102939.044277083,11338512.122505985,11185750.595056877,0
3961,home,8728.088,15,18,8,23,289.73260966190554,557.195639383573,18402.257365291996,289.73260966190554,3
3962,errand,838.9679990000002,11,12,13,19,941.2583990845324,941.2583990845324,33774.159793522296,946.7690671892784,5
3963,wait,304.557,15,15,20,51,14.433394549981733,34.06316750469173,78180.56556972224,14.433394549981733,1
3964,leisure,5884.677999,14,16,4,22,64.2259798184141,1527.8796704416666,15939.669646862068,64.2259798184141,6
3965,errand,388.579999,17,17,3,31,324.7769208774149,513.3317419673308,24378.54415039293,324.7769208774149,3
3966,home,51301.999,17,8,16,3,298.5191563938241,1434.987304537708,52164.26937514408,298.5191563938241,0
3967,leisure,40724.478000999996,23,10,26,26,2645535.785458657,2645535.785458657,2870490.9558816836,2858572.764193456,0
3968,home,35999.491999000005,19,5,7,23,323.19126637939013,1455.737846251901,52180.86874075769,323.19126637939013,2
3969,errand,1914.237,9,9,1,9,97.73548987845128,564.9463164717828,35326.388149599086,97.73548987845128,2
3970,work,1147.0,8,9,22,4,21.825971463019357,21.825971463019357,43.930367218394096,43.930367218394096,0
3971,wait,310.17500099999995,6,6,2,40,76.79579637269569,76.79579637269569,128.5927566326483,76.79579637269569,0
3972,home,40780.0,19,6,8,10,614.2606949011762,2381.004210749877,6181.961669395518,614.2606949011762,2
3973,home,45422.16800000001,15,3,21,16,153.34968963890785,2174.6608184849647,22417.400980169168,153.34968963890785,4
3974,work,5489.905999000001,15,16,9,2,149.78049825847117,711.2302424609463,149.78049825847117,149.78049825847117,0
3975,leisure,826.2040000000002,12,12,15,41,199.2487885424514,6677.520028500429,60167.81773045259,199.2487885424514,6
3976,work,825.806,7,7,28,17,281046.4483313097,281046.4483313097,548782.1211841492,281046.4483313097,4
3977,home,30444.873001000004,20,4,30,22,256.0615933932691,256.0615933932691,13602.010418155382,257.4692016810461,1
3978,home,3003.905,9,10,18,7,190.0803785632632,957.3083793467108,35370.293087831786,190.0803785632632,5
3979,home,2126.7030010000008,10,10,21,29,440.49686677556775,608.7472695384772,8667.572646108903,440.49686677556775,4
3980,leisure,347.365,9,10,7,40,790.1307364105854,2749.167617805474,12489.912851842022,790.1307364105854,5
3981,home,5561.174,10,12,20,12,248.52893700134086,1037.4628566704848,12370.07117495445,248.52893700134086,0
3982,leisure,605.6220000000002,8,9,1,5,105.88874493148,7810.681809143243,56520.85011809628,105.88874493148,2
3983,leisure,4471.424,10,11,17,42,602.2972565657244,2983.258240192663,11745.490277501154,602.2972565657244,1
3984,errand,313.11700099999996,16,16,26,43,28.604696749026232,1008.8075260124119,13271.862801728943,28.604696749026232,3
3985,errand,2488.766999,9,10,4,9,217.12194243568047,264.65752043650144,26326.64545719649,217.12194243568047,5
3986,home,12600.485001,17,20,3,31,198.85786159708337,1393.4156233614758,13758.742090560216,198.85786159708337,3
3987,leisure,1418.3190000000004,8,8,10,2,118.60560038732687,870.4468575319725,34182.98132787093,118.60560038732687,1
3988,leisure,3033.6989989999997,5,6,19,42,748790.6510267556,748790.6510267556,858361.4366927984,835749.142168257,3
3989,home,55659.345,18,10,17,24,691.5189365653831,1809.8162264810535,40038.67776279688,691.5189365653831,5
3990,work,689.0969990000001,13,13,16,7,339.0987836140992,1124.5274103686047,29850.251145349994,339.0987836140992,3
3991,errand,851.066,7,7,12,32,63.52534095758593,218.87422373726903,15047.197752181997,63.52534095758593,5
3992,leisure,785.734999,19,19,24,25,84.07051407886136,590.9825609158588,465.9031775006788,84.07051407886136,5
3993,leisure,2969.0,11,11,11,50,264.17814253443163,1143.8494617976462,7059.085811494193,264.17814253443163,0
3994,work,5408.099,7,9,26,43,13.235939787274608,37.75302263290143,50675.10009210381,13.235939787274608,3
3995,work,5998.972001,8,10,15,24,61.46237646480177,77.10040678805973,18322.25356224127,61.46237646480177,3
3996,errand,365.0,9,9,20,20,326.59454343743147,528.4391359378119,30675.86578883949,326.59454343743147,5
3997,errand,416.99799900000005,7,7,7,14,317.2879616317432,317.2879616317432,19110.102426082158,365.5455699915228,4
3998,errand,2339.141,7,8,2,35,50.113454144253595,1878.915599062691,26511.53180547173,50.113454144253595,5
3999,home,9064.591999999999,4,6,17,7,66.17302534458732,303.3425885272851,2865.499834620846,66.17302534458732,4
4000,work,1010.623,11,11,16,24,70.43831782542166,70.43831782542166,114.59969168996719,70.43831782542166,4
4001,home,30150.549001000007,23,8,8,49,824.820093257666,3012.2926980736565,40363.35853213479,824.820093257666,4
4002,leisure,2892.0310010000007,16,17,17,29,47.94459131002612,47.94459131002612,48551.42685603484,47.94459131002612,0
4003,work,15872.066,6,11,26,4,121.208539152993,121.208539152993,37710.59177764024,215.68549128928157,3
4004,wait,323.6620000000001,4,4,30,26,42.46441088031445,42.46441088031445,13969.635935459919,42.46441088031445,4
4005,wait,1123.659001,13,13,28,4,49.11737576847622,9010.320473549611,97429.00286922768,3390.9689857850817,5
4006,leisure,3585.9930000000004,19,20,15,24,46594.231265958435,68326.21338857901,210188.16627213336,46594.231265958435,3
4007,wait,361.15300099999996,4,5,10,15,69.22243887904507,214.40493798522903,270.3740503278222,69.22243887904507,0
4008,home,2557.762001,9,10,4,49,234.4829994847904,1053.1743893768005,12361.317188211135,234.4829994847904,0
4009,work,14829.868,11,15,29,35,101.84473862965295,1048.7996732551069,289.5427009718828,101.84473862965295,1
4010,home,916.0,15,16,17,46,290.124920272484,2638.296146853386,33077.911866056485,290.124920272484,4
4011,work,1023.071999,9,9,3,5,108.78643222556595,302.7203789252476,10166.880791594502,246.6348744308152,4
4012,home,3899.8690009999996,15,17,7,49,150.24424738170669,236.48203359783557,1488.191049882534,150.24424738170669,3
4013,work,5542.8690000000015,10,12,12,15,162.85800261628373,162.85800261628373,41904.35361006919,172.11507330688144,2
4014,leisure,5775.802001,15,16,17,50,84.84176534095175,1027.7786198778672,28297.517365838165,84.84176534095175,6
4015,home,73072.881001,16,12,23,8,69.12846932523415,69.12846932523415,76061.44939506004,144.48131639298566,3
4016,work,11435.982001,14,17,25,39,123.94032664643906,1685.0423311639838,123.94032664643906,123.94032664643906,0
4017,errand,396.0,6,6,20,51,53.966180952475284,53.966180952475284,13983.422371378208,53.966180952475284,2
4018,errand,2163.1929999999998,17,18,15,11,430.04560419962326,1636.0114729281845,31621.865284141437,430.04560419962326,2
4019,home,44204.137,17,6,1,5,226.8717434928408,1107.6476556983048,49819.92486535282,226.8717434928408,2
4020,errand,2001.109,17,18,23,47,24.480339281428453,410.690108004598,129.60825895008725,24.480339281428453,3
4021,work,31505.851,21,5,26,17,178135.42183382605,178135.42183382605,376378.91004467814,244291.5585731424,2
